,person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
40788,25.0,male,24430.0,0,RENT,1943.0,MEDICAL,10.83,0.08,625,Yes,0
40789,26.0,male,144981.0,3,MORTGAGE,5745.0,HOMEIMPROVEMENT,6.98,0.04,586,Yes,0
40790,26.0,male,74484.0,0,RENT,17000.0,HOMEIMPROVEMENT,6.03,0.23,685,Yes,0
40791,26.0,male,49641.0,3,MORTGAGE,6000.0,VENTURE,9.32,0.12,688,No,0
40792,44.0,female,145476.0,18,MORTGAGE,17571.0,EDUCATION,9.83,0.12,689,Yes,0
40793,24.0,female,103074.0,0,MORTGAGE,25000.0,MEDICAL,10.58,0.24,680,Yes,0
40794,29.0,male,37244.0,4,OWN,5000.0,VENTURE,9.29,0.13,708,Yes,0
40795,24.0,male,40517.0,0,RENT,4000.0,DEBTCONSOLIDATION,11.35,0.1,686,Yes,0
40796,26.0,female,27133.0,4,OWN,7504.0,MEDICAL,10.96,0.28,559,Yes,0
40797,24.0,male,48957.0,0,RENT,7500.0,PERSONAL,5.97,0.15,626,Yes,0
40798,39.0,male,38309.0,17,RENT,6400.0,EDUCATION,11.49,0.17,560,Yes,0
40799,28.0,female,60925.0,3,RENT,10768.0,VENTURE,13.48,0.18,602,No,0
40800,22.0,male,52858.0,1,RENT,6000.0,VENTURE,7.67,0.11,539,Yes,0
40801,29.0,male,103438.0,4,RENT,6000.0,DEBTCONSOLIDATION,9.28,0.06,644,No,0
40802,26.0,male,57073.0,4,RENT,8000.0,EDUCATION,10.18,0.14,655,Yes,0
40803,30.0,female,72818.0,8,MORTGAGE,15000.0,EDUCATION,13.55,0.21,630,No,0
40804,27.0,male,126066.0,3,MORTGAGE,12800.0,PERSONAL,8.18,0.1,610,Yes,0
40805,26.0,male,181632.0,3,MORTGAGE,5931.0,EDUCATION,9.03,0.03,656,No,0
40806,31.0,male,265772.0,7,MORTGAGE,14182.0,DEBTCONSOLIDATION,15.97,0.05,693,No,0
40807,29.0,female,31184.0,5,RENT,3000.0,DEBTCONSOLIDATION,13.24,0.1,610,Yes,0
40808,30.0,male,106537.0,6,MORTGAGE,13339.0,VENTURE,12.06,0.13,625,Yes,0
40809,23.0,male,28370.0,0,OWN,4800.0,DEBTCONSOLIDATION,8.7,0.17,627,Yes,0
40810,26.0,female,36971.0,4,RENT,7500.0,EDUCATION,11.13,0.2,547,Yes,0
40811,27.0,male,95961.0,4,MORTGAGE,4875.0,EDUCATION,9.13,0.05,623,Yes,0
40812,24.0,female,54962.0,3,RENT,10000.0,EDUCATION,6.32,0.18,574,Yes,0
40813,34.0,female,60785.0,11,RENT,4000.0,DEBTCONSOLIDATION,12.77,0.07,563,Yes,0
40814,30.0,male,109133.0,7,MORTGAGE,15000.0,DEBTCONSOLIDATION,14.45,0.14,585,Yes,0
40815,30.0,female,69616.0,9,RENT,15000.0,PERSONAL,7.75,0.22,656,Yes,0
40816,27.0,male,106668.0,3,MORTGAGE,6000.0,MEDICAL,9.99,0.06,584,Yes,0
40817,35.0,female,90936.0,12,RENT,6500.0,HOMEIMPROVEMENT,9.15,0.07,639,Yes,0
40818,23.0,female,58128.0,0,RENT,8000.0,VENTURE,12.24,0.14,657,No,0
40819,25.0,male,44657.0,0,MORTGAGE,5600.0,VENTURE,8.79,0.13,629,Yes,0
40820,38.0,male,116074.0,13,OWN,10000.0,VENTURE,19.06,0.09,579,Yes,0
40821,28.0,male,78915.0,8,MORTGAGE,6019.0,VENTURE,7.38,0.08,669,No,0
40822,27.0,female,61277.0,6,RENT,12000.0,VENTURE,10.83,0.2,545,Yes,0
40823,24.0,male,60811.0,3,RENT,15000.0,VENTURE,12.55,0.25,548,Yes,0
40824,32.0,female,44205.0,10,RENT,7000.0,MEDICAL,7.11,0.16,696,Yes,0
40825,23.0,male,76732.0,0,RENT,3720.0,EDUCATION,6.69,0.05,553,Yes,0
40826,27.0,female,31700.0,4,RENT,3000.0,MEDICAL,10.64,0.09,628,No,0
40827,31.0,male,363682.0,7,MORTGAGE,35000.0,DEBTCONSOLIDATION,13.81,0.1,716,Yes,0
40828,22.0,female,51447.0,0,RENT,3000.0,MEDICAL,8.61,0.06,649,Yes,0
40829,25.0,female,67579.0,4,MORTGAGE,15000.0,EDUCATION,13.82,0.22,646,No,0
40830,24.0,female,216777.0,3,MORTGAGE,4910.0,VENTURE,9.41,0.02,545,Yes,0
40831,23.0,male,78924.0,1,RENT,3000.0,MEDICAL,10.63,0.04,663,No,0
40832,38.0,male,89914.0,18,MORTGAGE,18000.0,EDUCATION,12.81,0.2,704,No,0
40833,26.0,male,72261.0,1,RENT,9000.0,EDUCATION,6.3,0.12,628,No,0
40834,32.0,male,120013.0,6,MORTGAGE,8000.0,EDUCATION,12.39,0.07,599,No,0
40835,34.0,male,48927.0,12,RENT,5000.0,VENTURE,12.53,0.1,572,Yes,0
40836,23.0,male,54805.0,1,RENT,10333.0,VENTURE,11.92,0.19,674,No,0
40837,27.0,male,241051.0,3,MORTGAGE,2538.0,PERSONAL,13.16,0.01,591,Yes,0
40838,26.0,male,76734.0,4,MORTGAGE,7037.0,PERSONAL,13.56,0.09,652,No,0
40839,28.0,female,100013.0,2,MORTGAGE,11070.0,MEDICAL,8.5,0.11,636,Yes,0
40840,27.0,male,26749.0,5,MORTGAGE,1544.0,MEDICAL,13.11,0.06,689,Yes,0
40841,25.0,male,102203.0,1,RENT,6484.0,VENTURE,11.56,0.06,675,Yes,0
40842,31.0,male,95845.0,10,MORTGAGE,15000.0,VENTURE,11.08,0.16,684,Yes,0
40843,31.0,female,64565.0,5,RENT,6895.0,VENTURE,11.45,0.11,679,No,0
40844,27.0,male,48893.0,1,RENT,10000.0,EDUCATION,12.31,0.2,578,Yes,0
40845,29.0,female,36877.0,5,RENT,6000.0,VENTURE,8.57,0.16,669,Yes,0
40846,24.0,male,94783.0,2,MORTGAGE,14320.0,EDUCATION,10.3,0.15,590,Yes,0
40847,23.0,male,144858.0,0,MORTGAGE,6000.0,VENTURE,7.88,0.04,568,No,0
40848,24.0,female,35886.0,1,OWN,6053.0,MEDICAL,9.16,0.17,678,No,0
40849,25.0,male,52728.0,1,RENT,7940.0,VENTURE,7.27,0.15,703,Yes,0
40850,29.0,male,180980.0,3,MORTGAGE,24000.0,VENTURE,10.94,0.13,640,Yes,0
40851,29.0,male,56253.0,6,RENT,12000.0,MEDICAL,10.86,0.21,661,No,0
40852,23.0,female,96969.0,2,RENT,20000.0,VENTURE,14.3,0.21,608,Yes,0
40853,22.0,male,48660.0,0,MORTGAGE,2500.0,MEDICAL,12.76,0.05,670,No,0
40854,25.0,male,75255.0,0,RENT,12000.0,PERSONAL,8.47,0.16,587,No,0
40855,22.0,male,64564.0,0,MORTGAGE,8000.0,EDUCATION,16.11,0.12,615,No,0
40856,37.0,female,290741.0,12,MORTGAGE,9589.0,MEDICAL,10.6,0.03,685,Yes,0
40857,25.0,female,73045.0,1,RENT,8400.0,VENTURE,6.66,0.11,579,Yes,0
40858,31.0,male,76162.0,7,MORTGAGE,8000.0,HOMEIMPROVEMENT,7.93,0.11,638,No,0
40859,24.0,male,57231.0,0,RENT,6000.0,MEDICAL,7.38,0.1,638,No,0
40860,24.0,female,73143.0,3,MORTGAGE,2800.0,EDUCATION,9.78,0.04,535,Yes,0
40861,25.0,male,178357.0,3,MORTGAGE,5383.0,HOMEIMPROVEMENT,9.55,0.03,495,Yes,0
40862,27.0,male,50625.0,5,MORTGAGE,10000.0,HOMEIMPROVEMENT,9.33,0.2,658,No,0
40863,29.0,female,103176.0,3,MORTGAGE,9000.0,HOMEIMPROVEMENT,10.51,0.09,602,Yes,0
40864,27.0,male,98138.0,3,MORTGAGE,5814.0,VENTURE,7.46,0.06,693,Yes,0
40865,26.0,female,89951.0,0,MORTGAGE,8000.0,EDUCATION,14.68,0.09,622,Yes,0
40866,24.0,female,68476.0,0,RENT,8006.0,DEBTCONSOLIDATION,10.11,0.12,661,Yes,0
40867,23.0,male,39215.0,0,RENT,5638.0,DEBTCONSOLIDATION,7.82,0.14,569,Yes,0
40868,25.0,male,48489.0,1,RENT,10000.0,VENTURE,9.92,0.21,706,Yes,0
40869,25.0,male,66874.0,5,MORTGAGE,4500.0,DEBTCONSOLIDATION,8.49,0.07,648,Yes,0
40870,30.0,male,242418.0,4,RENT,12060.0,VENTURE,11.17,0.05,602,Yes,0
40871,26.0,male,192978.0,6,RENT,20000.0,PERSONAL,10.24,0.1,613,No,0
40872,23.0,female,49124.0,0,RENT,7000.0,DEBTCONSOLIDATION,9.17,0.14,593,Yes,0
40873,26.0,female,64203.0,0,MORTGAGE,10797.0,VENTURE,7.89,0.17,665,No,0
40874,32.0,female,58696.0,10,OWN,2500.0,EDUCATION,7.85,0.04,643,No,0
40875,28.0,male,91044.0,2,RENT,4000.0,PERSONAL,11.2,0.04,636,No,0
40876,23.0,female,27043.0,0,RENT,4802.0,DEBTCONSOLIDATION,13.49,0.18,557,Yes,0
40877,30.0,female,51026.0,9,RENT,1850.0,MEDICAL,11.99,0.04,627,Yes,0
40878,23.0,male,40784.0,2,RENT,1800.0,EDUCATION,9.98,0.04,608,Yes,0
40879,31.0,male,60996.0,10,OWN,4287.0,HOMEIMPROVEMENT,12.07,0.07,636,No,0
40880,23.0,male,60213.0,1,RENT,12000.0,EDUCATION,7.07,0.2,602,Yes,0
40881,25.0,female,264374.0,3,MORTGAGE,25000.0,EDUCATION,12.38,0.09,605,Yes,0
40882,23.0,male,45409.0,3,RENT,2000.0,PERSONAL,14.02,0.04,590,Yes,0
40883,26.0,male,127368.0,4,MORTGAGE,5000.0,MEDICAL,10.53,0.04,675,Yes,0
40884,24.0,male,138890.0,0,RENT,35000.0,EDUCATION,16.69,0.25,619,Yes,0
40885,32.0,male,120021.0,13,MORTGAGE,9939.0,EDUCATION,11.33,0.08,536,Yes,0
40886,41.0,female,97281.0,20,MORTGAGE,8000.0,MEDICAL,9.55,0.08,686,No,0
40887,25.0,female,67884.0,1,MORTGAGE,10000.0,MEDICAL,7.2,0.15,627,Yes,0
40888,25.0,female,34344.0,2,RENT,7000.0,MEDICAL,8.88,0.2,716,No,0
40889,23.0,male,71088.0,0,RENT,5000.0,PERSONAL,7.81,0.07,693,Yes,0
40890,24.0,male,58262.0,0,RENT,5000.0,VENTURE,9.59,0.09,590,Yes,0
40891,25.0,female,67122.0,4,RENT,3813.0,MEDICAL,8.56,0.06,619,Yes,0
40892,29.0,female,60859.0,1,RENT,6000.0,PERSONAL,15.41,0.1,679,No,0
40893,30.0,female,231956.0,5,MORTGAGE,20000.0,VENTURE,9.22,0.09,706,No,0
40894,30.0,female,69501.0,7,RENT,6000.0,VENTURE,8.66,0.09,618,Yes,0
40895,24.0,female,94887.0,3,MORTGAGE,4566.0,EDUCATION,9.42,0.05,684,Yes,0
40896,22.0,male,55154.0,0,RENT,10481.0,VENTURE,7.33,0.19,653,No,0
40897,26.0,male,52702.0,2,RENT,4000.0,EDUCATION,13.07,0.08,699,No,0
40898,23.0,female,36831.0,4,RENT,6000.0,EDUCATION,8.96,0.16,531,Yes,0
40899,23.0,female,95907.0,1,MORTGAGE,5585.0,DEBTCONSOLIDATION,11.66,0.06,637,Yes,0
40900,35.0,female,132806.0,13,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.51,0.09,579,Yes,0
40901,35.0,female,113648.0,11,MORTGAGE,14953.0,DEBTCONSOLIDATION,9.92,0.13,572,Yes,0
40902,26.0,female,36887.0,5,MORTGAGE,15129.0,HOMEIMPROVEMENT,8.71,0.41,533,Yes,0
40903,30.0,female,55086.0,7,MORTGAGE,8000.0,MEDICAL,15.38,0.15,675,No,0
40904,29.0,male,109485.0,7,MORTGAGE,12000.0,DEBTCONSOLIDATION,7.09,0.11,568,Yes,0
40905,24.0,female,90560.0,2,MORTGAGE,3000.0,HOMEIMPROVEMENT,11.01,0.03,622,Yes,0
40906,26.0,female,94758.0,4,RENT,20000.0,HOMEIMPROVEMENT,13.31,0.21,444,Yes,0
40907,24.0,female,78063.0,5,RENT,12000.0,EDUCATION,11.43,0.15,648,Yes,0
40908,23.0,male,49197.0,0,RENT,5000.0,EDUCATION,8.25,0.1,611,Yes,0
40909,30.0,male,41358.0,5,RENT,9000.0,PERSONAL,7.65,0.22,675,Yes,0
40910,25.0,female,42890.0,1,RENT,7000.0,EDUCATION,6.64,0.16,662,Yes,0
40911,24.0,female,126909.0,0,MORTGAGE,12000.0,VENTURE,12.61,0.09,587,Yes,0
40912,35.0,female,104951.0,16,MORTGAGE,4923.0,PERSONAL,13.0,0.05,645,Yes,0
40913,25.0,male,68454.0,5,MORTGAGE,3500.0,PERSONAL,10.83,0.05,568,Yes,0
40914,25.0,female,73370.0,3,MORTGAGE,1200.0,DEBTCONSOLIDATION,7.66,0.02,572,Yes,0
40915,42.0,male,99997.0,17,MORTGAGE,6751.0,EDUCATION,9.3,0.07,694,Yes,0
40916,27.0,female,33387.0,3,RENT,5000.0,DEBTCONSOLIDATION,6.34,0.15,700,No,0
40917,28.0,female,123417.0,7,MORTGAGE,10023.0,VENTURE,6.74,0.08,695,No,0
40918,27.0,female,181410.0,5,MORTGAGE,25000.0,DEBTCONSOLIDATION,10.53,0.14,556,Yes,0
40919,28.0,male,99300.0,5,RENT,4000.0,DEBTCONSOLIDATION,8.73,0.04,621,Yes,0
40920,30.0,female,73145.0,9,MORTGAGE,4146.0,DEBTCONSOLIDATION,6.71,0.06,639,No,0
40921,29.0,female,41622.0,5,RENT,6000.0,VENTURE,13.01,0.14,588,Yes,0
40922,26.0,female,46680.0,1,MORTGAGE,18347.0,MEDICAL,10.23,0.39,650,Yes,0
40923,38.0,female,84617.0,13,MORTGAGE,9000.0,HOMEIMPROVEMENT,9.16,0.11,558,Yes,0
40924,32.0,male,88430.0,13,MORTGAGE,20492.0,HOMEIMPROVEMENT,11.61,0.23,641,Yes,0
40925,28.0,male,78875.0,4,RENT,3000.0,HOMEIMPROVEMENT,7.31,0.04,603,No,0
40926,35.0,male,49263.0,9,OWN,5000.0,PERSONAL,6.92,0.1,669,Yes,0
40927,23.0,male,66757.0,3,RENT,16000.0,VENTURE,11.2,0.24,658,No,0
40928,25.0,male,133023.0,6,RENT,3600.0,PERSONAL,8.67,0.03,665,No,0
40929,44.0,male,84423.0,21,RENT,9500.0,EDUCATION,14.19,0.11,702,No,0
40930,37.0,female,270346.0,14,MORTGAGE,25000.0,VENTURE,14.16,0.09,648,No,0
40931,25.0,male,58515.0,0,MORTGAGE,4000.0,VENTURE,6.11,0.07,632,Yes,0
40932,25.0,female,102706.0,0,RENT,21265.0,HOMEIMPROVEMENT,13.64,0.21,520,Yes,0
40933,35.0,female,105550.0,12,MORTGAGE,8000.0,MEDICAL,12.72,0.08,703,No,0
40934,23.0,female,101931.0,0,RENT,25000.0,PERSONAL,14.65,0.25,636,No,0
40935,24.0,female,29622.0,2,RENT,2800.0,DEBTCONSOLIDATION,11.0,0.09,681,Yes,0
40936,26.0,female,42836.0,4,RENT,6573.0,MEDICAL,9.71,0.15,652,Yes,0
40937,26.0,female,55155.0,0,RENT,3600.0,EDUCATION,8.56,0.07,693,No,0
40938,30.0,female,59350.0,5,RENT,12000.0,MEDICAL,11.01,0.2,650,Yes,0
40939,22.0,male,51517.0,0,RENT,6000.0,DEBTCONSOLIDATION,10.67,0.12,689,Yes,0
40940,24.0,male,55295.0,0,RENT,2915.0,EDUCATION,10.76,0.05,631,Yes,0
40941,26.0,male,36946.0,5,RENT,4000.0,MEDICAL,9.92,0.11,690,No,0
40942,27.0,female,69336.0,2,OWN,8000.0,HOMEIMPROVEMENT,15.17,0.12,714,No,0
40943,32.0,male,55969.0,3,RENT,7000.0,EDUCATION,8.05,0.13,637,Yes,0
40944,32.0,female,46492.0,12,RENT,5000.0,HOMEIMPROVEMENT,16.1,0.11,664,Yes,0
40945,26.0,male,114923.0,3,MORTGAGE,18000.0,DEBTCONSOLIDATION,15.28,0.16,652,Yes,0
40946,30.0,male,121558.0,6,MORTGAGE,21820.0,EDUCATION,12.43,0.18,683,Yes,0
40947,25.0,female,29736.0,6,RENT,2000.0,EDUCATION,11.2,0.07,612,Yes,0
40948,26.0,male,66940.0,4,OWN,8000.0,EDUCATION,8.85,0.12,656,Yes,0
40949,23.0,female,29655.0,1,OWN,7121.0,VENTURE,10.21,0.24,651,No,0
40950,23.0,female,53774.0,0,RENT,3000.0,MEDICAL,11.49,0.06,650,Yes,0
40951,34.0,male,120795.0,11,MORTGAGE,5000.0,HOMEIMPROVEMENT,9.16,0.04,677,No,0
40952,22.0,female,76832.0,0,MORTGAGE,10376.0,PERSONAL,10.14,0.14,591,Yes,0
40953,30.0,female,26236.0,11,OWN,7750.0,EDUCATION,8.87,0.3,661,Yes,0
40954,27.0,male,37942.0,1,MORTGAGE,5444.0,EDUCATION,9.67,0.14,675,No,0
40955,23.0,male,73209.0,0,MORTGAGE,12000.0,EDUCATION,10.62,0.16,618,Yes,0
40956,29.0,male,45330.0,5,RENT,2802.0,MEDICAL,7.71,0.06,644,Yes,0
40957,34.0,female,74664.0,12,RENT,6199.0,EDUCATION,11.16,0.08,544,Yes,0
40958,36.0,female,43847.0,11,MORTGAGE,5000.0,VENTURE,9.3,0.11,599,Yes,0
40959,29.0,female,33836.0,5,RENT,3000.0,EDUCATION,13.52,0.09,688,No,0
40960,25.0,female,81347.0,5,OWN,16000.0,MEDICAL,15.89,0.2,642,No,0
40961,26.0,female,91113.0,4,MORTGAGE,4200.0,DEBTCONSOLIDATION,8.55,0.05,618,Yes,0
40962,33.0,male,90905.0,10,MORTGAGE,12000.0,EDUCATION,10.7,0.13,688,No,0
40963,35.0,male,401916.0,14,MORTGAGE,17391.0,EDUCATION,12.6,0.04,704,No,0
40964,33.0,female,135983.0,12,MORTGAGE,25000.0,EDUCATION,9.28,0.18,722,Yes,0
40965,25.0,female,67196.0,0,MORTGAGE,15000.0,MEDICAL,9.62,0.22,585,Yes,0
40966,28.0,female,169072.0,9,RENT,12000.0,DEBTCONSOLIDATION,8.08,0.07,565,Yes,0
40967,28.0,male,142367.0,2,RENT,10000.0,EDUCATION,6.34,0.07,589,Yes,0
40968,33.0,male,43432.0,11,RENT,3098.0,MEDICAL,10.81,0.07,627,No,0
40969,27.0,male,91233.0,2,MORTGAGE,15600.0,VENTURE,11.32,0.17,706,Yes,0
40970,25.0,male,104872.0,1,MORTGAGE,13000.0,DEBTCONSOLIDATION,7.95,0.12,627,Yes,0
40971,27.0,male,84859.0,3,MORTGAGE,3500.0,VENTURE,12.73,0.04,668,No,0
40972,25.0,female,114817.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,12.14,0.13,631,Yes,0
40973,26.0,female,120166.0,4,MORTGAGE,15000.0,MEDICAL,6.99,0.12,621,Yes,0
40974,52.0,male,63133.0,30,RENT,10000.0,DEBTCONSOLIDATION,11.03,0.16,721,No,0
40975,25.0,male,38003.0,1,RENT,2226.0,MEDICAL,9.3,0.06,594,Yes,0
40976,28.0,male,64631.0,6,MORTGAGE,7000.0,DEBTCONSOLIDATION,10.0,0.11,661,No,0
40977,24.0,female,39269.0,0,RENT,3000.0,MEDICAL,9.08,0.08,686,Yes,0
40978,24.0,female,44086.0,2,RENT,6000.0,MEDICAL,14.98,0.14,691,No,0
40979,31.0,male,73063.0,8,RENT,4000.0,HOMEIMPROVEMENT,8.95,0.05,658,Yes,0
40980,38.0,male,104895.0,15,MORTGAGE,5000.0,PERSONAL,15.0,0.05,555,Yes,0
40981,24.0,male,60808.0,3,MORTGAGE,9000.0,PERSONAL,11.24,0.15,657,Yes,0
40982,30.0,female,43305.0,6,RENT,5600.0,PERSONAL,11.24,0.13,656,Yes,0
40983,27.0,female,49037.0,8,OWN,15000.0,HOMEIMPROVEMENT,9.32,0.31,572,Yes,0
40984,33.0,male,60920.0,8,RENT,3600.0,EDUCATION,13.23,0.06,615,Yes,0
40985,24.0,female,49021.0,3,RENT,3000.0,PERSONAL,13.7,0.06,682,Yes,0
40986,28.0,female,51584.0,6,RENT,2000.0,DEBTCONSOLIDATION,10.79,0.04,648,Yes,0
40987,28.0,female,144829.0,6,MORTGAGE,5000.0,MEDICAL,13.75,0.03,674,Yes,0
40988,24.0,male,84732.0,2,MORTGAGE,25000.0,PERSONAL,10.11,0.3,634,Yes,0
40989,26.0,male,145045.0,3,RENT,25000.0,EDUCATION,9.83,0.17,674,No,0
40990,24.0,male,61181.0,1,RENT,9424.0,HOMEIMPROVEMENT,10.11,0.15,676,Yes,0
40991,22.0,male,36856.0,0,MORTGAGE,13633.0,EDUCATION,13.46,0.37,583,Yes,0
40992,26.0,male,132827.0,5,MORTGAGE,25000.0,PERSONAL,11.82,0.19,612,Yes,0
40993,38.0,male,82545.0,18,RENT,7000.0,EDUCATION,11.51,0.08,707,No,0
40994,23.0,female,42999.0,3,RENT,3000.0,DEBTCONSOLIDATION,11.51,0.07,673,No,0
40995,23.0,male,44305.0,1,MORTGAGE,5500.0,VENTURE,10.86,0.12,669,Yes,0
40996,27.0,male,41665.0,4,MORTGAGE,12000.0,VENTURE,6.13,0.29,537,Yes,0
40997,35.0,female,157123.0,9,MORTGAGE,6657.0,HOMEIMPROVEMENT,17.37,0.04,659,Yes,0
40998,25.0,female,63650.0,3,RENT,8000.0,MEDICAL,8.39,0.13,687,Yes,0
40999,37.0,female,52515.0,16,MORTGAGE,2500.0,PERSONAL,12.09,0.05,629,Yes,0
41000,24.0,male,104106.0,0,MORTGAGE,21000.0,EDUCATION,9.48,0.2,556,Yes,0
41001,38.0,male,141274.0,11,RENT,10160.0,HOMEIMPROVEMENT,10.15,0.07,695,Yes,0
41002,30.0,female,132951.0,8,MORTGAGE,16000.0,EDUCATION,10.7,0.12,649,No,0
41003,25.0,female,84308.0,2,MORTGAGE,7000.0,MEDICAL,11.09,0.08,596,Yes,0
41004,23.0,male,113045.0,0,MORTGAGE,20874.0,VENTURE,9.85,0.18,645,Yes,0
41005,41.0,female,135525.0,18,MORTGAGE,25000.0,PERSONAL,10.48,0.18,696,Yes,0
41006,23.0,female,72791.0,0,RENT,15000.0,EDUCATION,11.76,0.21,651,Yes,0
41007,24.0,female,86071.0,4,RENT,10000.0,EDUCATION,10.57,0.12,681,Yes,0
41008,28.0,female,60829.0,6,MORTGAGE,11429.0,EDUCATION,12.5,0.19,617,Yes,0
41009,26.0,male,88638.0,2,MORTGAGE,12000.0,EDUCATION,7.95,0.14,598,No,0
41010,21.0,male,31806.0,0,RENT,6000.0,DEBTCONSOLIDATION,7.49,0.19,670,No,0
41011,23.0,male,90681.0,0,RENT,2000.0,VENTURE,12.23,0.02,673,Yes,0
41012,23.0,male,34143.0,1,RENT,6202.0,HOMEIMPROVEMENT,10.8,0.18,550,Yes,0
41013,24.0,male,51189.0,0,MORTGAGE,13879.0,VENTURE,9.95,0.27,552,Yes,0
41014,32.0,male,75356.0,9,MORTGAGE,20000.0,MEDICAL,11.27,0.27,710,No,0
41015,25.0,male,55313.0,0,MORTGAGE,4027.0,PERSONAL,6.2,0.07,503,Yes,0
41016,27.0,male,151134.0,4,MORTGAGE,29665.0,MEDICAL,10.99,0.2,602,Yes,0
41017,37.0,male,68620.0,16,MORTGAGE,15879.0,VENTURE,8.5,0.23,595,Yes,0
41018,23.0,male,87678.0,0,MORTGAGE,12000.0,PERSONAL,8.64,0.14,622,Yes,0
41019,29.0,male,63625.0,2,MORTGAGE,2066.0,VENTURE,12.62,0.03,657,Yes,0
41020,28.0,female,103229.0,6,MORTGAGE,35000.0,PERSONAL,10.03,0.34,650,No,0
41021,27.0,male,35305.0,6,OWN,12854.0,VENTURE,7.95,0.36,664,Yes,0
41022,30.0,male,49492.0,4,RENT,9000.0,MEDICAL,14.54,0.18,620,No,0
41023,24.0,female,102768.0,2,RENT,21437.0,DEBTCONSOLIDATION,13.07,0.21,698,Yes,0
41024,24.0,male,85192.0,0,MORTGAGE,12000.0,MEDICAL,11.06,0.14,527,Yes,0
41025,34.0,male,32152.0,10,RENT,3000.0,MEDICAL,8.69,0.09,675,Yes,0
41026,28.0,male,48047.0,5,RENT,5174.0,MEDICAL,11.11,0.11,583,Yes,0
41027,30.0,male,94141.0,8,MORTGAGE,8000.0,DEBTCONSOLIDATION,10.8,0.08,617,Yes,0
41028,29.0,female,173772.0,9,MORTGAGE,5193.0,DEBTCONSOLIDATION,17.4,0.03,578,Yes,0
41029,28.0,female,23713.0,5,RENT,1389.0,VENTURE,16.37,0.06,618,Yes,0
41030,25.0,female,87429.0,4,MORTGAGE,18000.0,HOMEIMPROVEMENT,17.59,0.21,648,Yes,0
41031,25.0,female,142449.0,1,MORTGAGE,4997.0,PERSONAL,5.48,0.04,674,Yes,0
41032,28.0,male,45626.0,7,RENT,6483.0,MEDICAL,11.01,0.14,563,Yes,0
41033,26.0,male,61165.0,1,MORTGAGE,10000.0,EDUCATION,8.23,0.16,667,Yes,0
41034,25.0,female,43326.0,3,RENT,7200.0,MEDICAL,10.29,0.17,679,Yes,0
41035,23.0,female,40989.0,0,RENT,10000.0,MEDICAL,11.54,0.24,636,No,0
41036,31.0,male,138554.0,9,RENT,16873.0,EDUCATION,7.22,0.12,561,Yes,0
41037,26.0,male,53638.0,4,RENT,3117.0,MEDICAL,9.83,0.06,676,Yes,0
41038,26.0,male,55315.0,3,RENT,7773.0,PERSONAL,10.29,0.14,522,Yes,0
41039,29.0,female,40633.0,8,RENT,6000.0,PERSONAL,15.14,0.15,683,No,0
41040,34.0,female,60864.0,10,RENT,12000.0,VENTURE,11.45,0.2,601,No,0
41041,34.0,female,63439.0,9,RENT,9000.0,VENTURE,11.18,0.14,538,Yes,0
41042,23.0,female,115052.0,0,MORTGAGE,4348.0,MEDICAL,7.9,0.04,606,No,0
41043,25.0,male,41115.0,4,RENT,1865.0,EDUCATION,8.64,0.05,548,Yes,0
41044,31.0,female,51397.0,9,RENT,10000.0,EDUCATION,15.77,0.19,608,Yes,0
41045,25.0,male,84745.0,6,RENT,10000.0,EDUCATION,11.55,0.12,625,Yes,0
41046,27.0,female,43412.0,3,RENT,9837.0,VENTURE,7.73,0.23,675,Yes,0
41047,33.0,male,135905.0,6,RENT,6092.0,DEBTCONSOLIDATION,6.47,0.04,615,Yes,0
41048,46.0,female,128402.0,24,MORTGAGE,11500.0,EDUCATION,10.78,0.09,480,Yes,0
41049,32.0,female,70364.0,7,MORTGAGE,15000.0,MEDICAL,11.23,0.21,588,Yes,0
41050,25.0,male,39927.0,1,RENT,7175.0,MEDICAL,9.14,0.18,600,Yes,0
41051,32.0,female,31223.0,7,RENT,3504.0,PERSONAL,13.34,0.11,674,No,0
41052,38.0,male,132621.0,12,RENT,3021.0,EDUCATION,8.39,0.02,711,No,0
41053,27.0,female,84928.0,8,RENT,15000.0,PERSONAL,11.89,0.18,669,No,0
41054,32.0,male,75353.0,8,RENT,14296.0,VENTURE,13.27,0.19,707,No,0
41055,28.0,male,72681.0,6,RENT,4500.0,EDUCATION,14.21,0.06,704,Yes,0
41056,26.0,female,65384.0,1,MORTGAGE,10000.0,EDUCATION,9.84,0.15,666,Yes,0
41057,26.0,female,47817.0,4,RENT,10000.0,VENTURE,11.13,0.21,623,Yes,0
41058,25.0,male,144889.0,2,RENT,12000.0,PERSONAL,7.35,0.08,614,Yes,0
41059,30.0,male,181052.0,7,MORTGAGE,13813.0,MEDICAL,6.91,0.08,694,Yes,0
41060,31.0,male,124537.0,10,MORTGAGE,35000.0,DEBTCONSOLIDATION,9.05,0.28,633,No,0
41061,27.0,female,56651.0,2,MORTGAGE,11943.0,EDUCATION,11.74,0.21,554,Yes,0
