person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
25.0,female,77829.0,2,MORTGAGE,14000.0,DEBTCONSOLIDATION,14.89,0.18,668,No,1
22.0,male,16842.0,0,RENT,4697.0,VENTURE,12.69,0.28,586,No,1
24.0,female,47847.0,0,RENT,7000.0,PERSONAL,7.7,0.15,651,No,1
30.0,male,82730.0,9,RENT,24488.0,PERSONAL,18.01,0.3,631,No,1
23.0,female,42058.0,1,RENT,1758.0,DEBTCONSOLIDATION,11.84,0.04,593,No,1
24.0,male,8277.0,1,RENT,1168.0,VENTURE,11.78,0.14,600,No,1
26.0,female,47738.0,2,RENT,8000.0,DEBTCONSOLIDATION,12.32,0.17,624,No,1
27.0,male,94418.0,3,MORTGAGE,24000.0,HOMEIMPROVEMENT,11.45,0.25,598,No,1
25.0,male,36620.0,0,RENT,5212.0,PERSONAL,17.29,0.14,584,No,1
29.0,male,133039.0,4,RENT,13530.0,HOMEIMPROVEMENT,16.68,0.1,695,No,1
25.0,female,71874.0,2,RENT,3468.0,EDUCATION,14.12,0.05,595,No,1
32.0,male,44089.0,7,RENT,12000.0,VENTURE,7.38,0.27,671,No,1
28.0,male,22574.0,4,RENT,7820.0,VENTURE,9.73,0.35,599,No,1
31.0,female,15474.0,8,RENT,6169.0,DEBTCONSOLIDATION,6.59,0.4,687,No,1
34.0,female,47692.0,10,RENT,23500.0,EDUCATION,11.06,0.49,646,No,1
23.0,female,26869.0,0,RENT,5264.0,PERSONAL,12.14,0.2,676,No,1
23.0,male,36902.0,0,RENT,10000.0,HOMEIMPROVEMENT,14.01,0.27,660,No,1
26.0,female,89798.0,3,RENT,24000.0,DEBTCONSOLIDATION,10.76,0.27,585,No,1
30.0,female,41992.0,1,RENT,12000.0,MEDICAL,11.04,0.29,634,No,1
35.0,male,213281.0,10,MORTGAGE,11434.0,DEBTCONSOLIDATION,15.64,0.05,581,No,1
23.0,female,65900.0,0,RENT,6000.0,DEBTCONSOLIDATION,15.77,0.09,472,No,1
26.0,male,73025.0,3,RENT,24000.0,VENTURE,7.9,0.33,674,No,1
25.0,female,39745.0,3,RENT,14125.0,MEDICAL,9.74,0.36,652,No,1
23.0,male,55093.0,2,RENT,15000.0,DEBTCONSOLIDATION,10.52,0.27,646,No,1
23.0,male,46564.0,0,RENT,3649.0,MEDICAL,16.66,0.08,603,No,1
23.0,male,53626.0,3,RENT,12000.0,DEBTCONSOLIDATION,14.17,0.22,689,No,1
25.0,female,53780.0,4,RENT,10000.0,VENTURE,15.65,0.19,577,No,1
43.0,male,55315.0,19,RENT,16000.0,VENTURE,10.41,0.29,670,No,1
23.0,male,44370.0,4,RENT,4094.0,PERSONAL,10.49,0.09,639,No,1
25.0,female,92385.0,4,RENT,18000.0,EDUCATION,13.69,0.19,603,No,1
25.0,male,56079.0,6,RENT,6657.0,DEBTCONSOLIDATION,10.43,0.12,606,No,1
24.0,male,55152.0,1,RENT,15000.0,DEBTCONSOLIDATION,11.62,0.27,650,No,1
22.0,male,72012.0,0,RENT,5000.0,EDUCATION,12.72,0.07,599,No,1
25.0,male,43884.0,0,RENT,13780.0,EDUCATION,12.43,0.31,645,No,1
25.0,male,47494.0,5,RENT,20000.0,MEDICAL,11.35,0.42,660,No,1
24.0,female,38519.0,2,RENT,1358.0,EDUCATION,15.7,0.04,677,No,1
24.0,female,37005.0,3,RENT,10000.0,HOMEIMPROVEMENT,14.64,0.27,534,No,1
23.0,female,43957.0,0,RENT,4000.0,MEDICAL,13.27,0.09,616,No,1
29.0,female,22527.0,4,RENT,5379.0,MEDICAL,13.01,0.24,639,No,1
28.0,male,86532.0,7,RENT,20000.0,HOMEIMPROVEMENT,14.0,0.23,687,No,1
26.0,female,83890.0,4,RENT,6000.0,DEBTCONSOLIDATION,15.47,0.07,577,No,1
24.0,female,37781.0,4,RENT,10000.0,DEBTCONSOLIDATION,12.35,0.26,535,No,1
28.0,male,46761.0,7,RENT,15421.0,EDUCATION,12.97,0.33,703,No,1
25.0,female,41938.0,3,RENT,10000.0,EDUCATION,12.66,0.24,688,No,1
25.0,male,101012.0,5,RENT,20000.0,MEDICAL,12.06,0.2,541,No,1
28.0,male,111247.0,5,MORTGAGE,20000.0,MEDICAL,15.13,0.18,660,No,1
46.0,female,66929.0,22,RENT,20000.0,HOMEIMPROVEMENT,8.85,0.3,700,No,1
27.0,male,102979.0,6,MORTGAGE,2805.0,DEBTCONSOLIDATION,9.63,0.03,717,No,1
30.0,female,65578.0,7,RENT,20000.0,PERSONAL,15.43,0.3,492,No,1
35.0,male,24611.0,11,RENT,8500.0,PERSONAL,14.94,0.35,709,No,1
26.0,female,37149.0,4,RENT,3000.0,DEBTCONSOLIDATION,13.64,0.08,690,No,1
22.0,male,88489.0,0,RENT,9901.0,PERSONAL,15.95,0.11,630,No,1
37.0,male,54047.0,13,RENT,1717.0,MEDICAL,10.49,0.03,739,No,1
32.0,female,17728.0,10,RENT,4791.0,EDUCATION,7.37,0.27,713,No,1
24.0,male,106135.0,0,MORTGAGE,18040.0,EDUCATION,7.71,0.17,609,No,1
26.0,female,25299.0,3,RENT,3250.0,PERSONAL,12.28,0.13,552,No,1
48.0,male,71868.0,23,RENT,20000.0,MEDICAL,16.46,0.28,634,No,1
23.0,female,51516.0,2,RENT,6354.0,DEBTCONSOLIDATION,15.87,0.12,620,No,1
25.0,male,24072.0,5,RENT,6250.0,HOMEIMPROVEMENT,14.8,0.26,663,No,1
24.0,male,45798.0,0,RENT,14716.0,EDUCATION,12.3,0.32,523,No,1
26.0,male,41087.0,6,RENT,13000.0,MEDICAL,13.09,0.32,663,No,1
32.0,female,84412.0,7,MORTGAGE,17395.0,DEBTCONSOLIDATION,13.61,0.21,687,No,1
26.0,male,19740.0,0,RENT,2800.0,MEDICAL,9.85,0.14,650,No,1
30.0,male,54668.0,5,RENT,14000.0,PERSONAL,8.57,0.26,679,No,1
30.0,male,39034.0,8,RENT,6515.0,EDUCATION,16.03,0.17,614,No,1
29.0,male,30396.0,6,RENT,13167.0,VENTURE,9.4,0.43,620,No,1
24.0,female,112070.0,1,RENT,25000.0,HOMEIMPROVEMENT,16.07,0.22,657,No,1
21.0,male,9605.0,0,RENT,2522.0,MEDICAL,12.7,0.26,705,No,1
25.0,female,27157.0,3,RENT,4504.0,PERSONAL,16.38,0.17,634,No,1
24.0,female,39232.0,3,RENT,8467.0,MEDICAL,17.08,0.22,626,No,1
23.0,male,73300.0,0,RENT,25504.0,EDUCATION,10.99,0.35,667,No,1
25.0,male,40740.0,5,RENT,7844.0,DEBTCONSOLIDATION,11.75,0.19,586,No,1
26.0,male,101733.0,5,RENT,15000.0,DEBTCONSOLIDATION,16.0,0.15,644,No,1
22.0,female,22323.0,0,RENT,3000.0,DEBTCONSOLIDATION,11.71,0.13,674,No,1
30.0,male,70993.0,9,RENT,1891.0,MEDICAL,16.17,0.03,681,No,1
32.0,male,31020.0,12,RENT,11765.0,PERSONAL,12.07,0.38,704,No,1
34.0,male,51072.0,11,RENT,20000.0,EDUCATION,13.84,0.39,617,No,1
23.0,female,27392.0,0,RENT,2397.0,DEBTCONSOLIDATION,15.2,0.09,623,No,1
28.0,male,126399.0,6,MORTGAGE,24000.0,MEDICAL,13.16,0.19,597,No,1
26.0,male,41551.0,2,RENT,6000.0,DEBTCONSOLIDATION,15.61,0.14,673,No,1
35.0,male,97182.0,14,RENT,25000.0,MEDICAL,13.83,0.26,665,No,1
27.0,male,15257.0,4,RENT,8118.0,EDUCATION,14.34,0.53,674,No,1
27.0,female,31426.0,3,RENT,1271.0,DEBTCONSOLIDATION,13.83,0.04,572,No,1
23.0,female,71936.0,1,RENT,23989.0,DEBTCONSOLIDATION,19.59,0.33,628,No,1
41.0,female,57348.0,20,RENT,25000.0,VENTURE,12.47,0.44,556,No,1
25.0,male,33069.0,1,RENT,10000.0,MEDICAL,8.74,0.3,684,No,1
47.0,male,54281.0,23,RENT,8000.0,MEDICAL,11.01,0.15,683,No,1
26.0,female,41492.0,2,RENT,10000.0,MEDICAL,14.49,0.24,668,No,1
32.0,female,78295.0,7,RENT,19514.0,VENTURE,12.9,0.25,677,No,1
31.0,male,94831.0,9,RENT,10000.0,EDUCATION,14.28,0.11,696,No,1
30.0,male,68565.0,6,RENT,7000.0,DEBTCONSOLIDATION,11.39,0.1,641,No,1
31.0,male,54155.0,10,RENT,12000.0,DEBTCONSOLIDATION,16.66,0.22,639,No,1
26.0,male,94501.0,1,RENT,12000.0,DEBTCONSOLIDATION,16.44,0.13,583,No,1
29.0,male,37025.0,6,RENT,6600.0,EDUCATION,15.14,0.18,506,No,1
28.0,female,58368.0,3,RENT,8000.0,EDUCATION,11.22,0.14,647,No,1
23.0,male,61103.0,1,RENT,25000.0,VENTURE,9.03,0.41,687,No,1
29.0,female,368806.0,5,MORTGAGE,24631.0,DEBTCONSOLIDATION,17.88,0.07,581,No,1
27.0,male,53623.0,4,RENT,16000.0,EDUCATION,10.78,0.3,659,No,1
23.0,male,18258.0,0,RENT,1725.0,PERSONAL,14.8,0.09,655,No,1
29.0,female,18183.0,2,RENT,4758.0,MEDICAL,10.76,0.26,686,No,1
37.0,male,29849.0,15,RENT,8000.0,DEBTCONSOLIDATION,12.72,0.27,665,No,1
25.0,male,65703.0,6,RENT,7966.0,HOMEIMPROVEMENT,13.71,0.12,646,No,1
23.0,female,60511.0,0,RENT,25000.0,VENTURE,8.08,0.41,628,No,1
27.0,male,39846.0,4,RENT,4987.0,PERSONAL,14.51,0.13,608,No,1
35.0,male,40732.0,10,RENT,8000.0,PERSONAL,10.61,0.2,630,No,1
30.0,female,38430.0,8,RENT,5000.0,EDUCATION,9.0,0.13,681,No,1
32.0,female,77766.0,7,MORTGAGE,6367.0,DEBTCONSOLIDATION,17.34,0.08,618,No,1
23.0,female,65782.0,1,RENT,7000.0,DEBTCONSOLIDATION,15.02,0.11,580,No,1
25.0,female,72002.0,2,RENT,15000.0,DEBTCONSOLIDATION,11.53,0.21,623,No,1
27.0,female,291769.0,8,MORTGAGE,12000.0,MEDICAL,16.64,0.04,687,No,1
24.0,female,12272.0,3,RENT,2100.0,DEBTCONSOLIDATION,12.21,0.17,599,No,1
24.0,male,36912.0,2,RENT,3000.0,DEBTCONSOLIDATION,13.5,0.08,580,No,1
35.0,male,65493.0,13,MORTGAGE,5000.0,VENTURE,12.88,0.08,567,No,1
27.0,male,69275.0,4,RENT,3000.0,DEBTCONSOLIDATION,11.03,0.04,654,No,1
27.0,male,34212.0,7,RENT,5000.0,MEDICAL,16.54,0.15,714,No,1
29.0,male,43657.0,8,RENT,16000.0,PERSONAL,10.13,0.37,678,No,1
25.0,male,94422.0,6,MORTGAGE,9000.0,DEBTCONSOLIDATION,11.78,0.1,586,No,1
26.0,female,35975.0,1,RENT,3301.0,HOMEIMPROVEMENT,13.37,0.09,606,No,1
24.0,female,64741.0,2,RENT,17502.0,MEDICAL,6.55,0.27,644,No,1
32.0,female,60923.0,10,RENT,20331.0,VENTURE,7.32,0.33,647,No,1
27.0,male,76429.0,8,MORTGAGE,10883.0,MEDICAL,8.26,0.14,624,No,1
23.0,male,89801.0,0,RENT,25000.0,MEDICAL,13.66,0.28,626,No,1
23.0,female,18823.0,0,RENT,6250.0,EDUCATION,15.06,0.33,619,No,1
24.0,female,71962.0,0,RENT,9958.0,MEDICAL,14.71,0.14,674,No,1
23.0,female,48912.0,0,RENT,15000.0,MEDICAL,8.85,0.31,646,No,1
22.0,male,44385.0,0,RENT,14000.0,DEBTCONSOLIDATION,6.55,0.32,589,No,1
28.0,female,80979.0,6,RENT,9464.0,MEDICAL,12.21,0.12,695,No,1
21.0,male,36986.0,1,RENT,2400.0,EDUCATION,16.93,0.06,653,No,1
49.0,female,61092.0,26,RENT,18000.0,PERSONAL,14.5,0.29,619,No,1
23.0,male,130687.0,1,RENT,10000.0,DEBTCONSOLIDATION,11.07,0.08,621,No,1
41.0,male,45779.0,22,RENT,19844.0,DEBTCONSOLIDATION,13.1,0.43,584,No,1
24.0,female,35838.0,0,RENT,6000.0,MEDICAL,10.86,0.17,503,No,1
24.0,female,27656.0,0,RENT,5536.0,PERSONAL,12.41,0.2,657,No,1
26.0,female,63282.0,3,RENT,20023.0,VENTURE,14.01,0.32,664,No,1
35.0,female,39441.0,14,RENT,10729.0,MEDICAL,14.98,0.27,673,No,1
33.0,female,58704.0,9,RENT,16890.0,DEBTCONSOLIDATION,8.1,0.29,654,No,1
23.0,male,43280.0,1,RENT,8000.0,DEBTCONSOLIDATION,18.56,0.18,670,No,1
35.0,male,45567.0,13,RENT,16383.0,MEDICAL,13.18,0.36,626,No,1
27.0,male,90717.0,2,RENT,23890.0,PERSONAL,14.75,0.26,688,No,1
34.0,female,75172.0,10,RENT,13000.0,MEDICAL,9.54,0.17,556,No,1
25.0,female,54097.0,6,RENT,24000.0,DEBTCONSOLIDATION,11.36,0.44,721,No,1
21.0,male,15332.0,0,RENT,4200.0,MEDICAL,13.48,0.27,645,No,1
27.0,female,39718.0,5,RENT,4975.0,PERSONAL,14.65,0.13,549,No,1
30.0,male,78978.0,8,RENT,20000.0,VENTURE,10.98,0.25,569,No,1
30.0,female,138590.0,6,MORTGAGE,19998.0,DEBTCONSOLIDATION,14.52,0.14,667,No,1
24.0,female,45027.0,1,RENT,8000.0,MEDICAL,10.77,0.18,625,No,1
26.0,female,15519.0,3,OWN,2972.0,EDUCATION,11.51,0.19,608,No,1
35.0,female,69434.0,12,RENT,6173.0,MEDICAL,11.05,0.09,476,No,1
26.0,female,22849.0,3,RENT,4000.0,DEBTCONSOLIDATION,11.78,0.18,648,No,1
25.0,female,37132.0,5,RENT,6000.0,DEBTCONSOLIDATION,16.37,0.16,634,No,1
31.0,male,51431.0,8,RENT,5000.0,EDUCATION,12.71,0.1,680,No,1
22.0,male,35243.0,0,RENT,3827.0,PERSONAL,15.94,0.11,617,No,1
23.0,female,76134.0,1,MORTGAGE,4000.0,PERSONAL,12.79,0.05,587,No,1
30.0,male,38892.0,5,RENT,1646.0,EDUCATION,12.9,0.04,552,No,1
26.0,female,139238.0,4,MORTGAGE,5330.0,VENTURE,10.68,0.04,621,No,1
40.0,female,70449.0,20,RENT,1851.0,MEDICAL,10.43,0.03,649,No,1
25.0,female,19021.0,4,RENT,4761.0,VENTURE,8.49,0.25,655,No,1
31.0,male,21954.0,6,RENT,4837.0,EDUCATION,9.68,0.22,680,No,1
25.0,male,63384.0,5,RENT,21864.0,PERSONAL,10.04,0.34,556,No,1
30.0,female,121840.0,5,RENT,20051.0,DEBTCONSOLIDATION,18.21,0.16,692,No,1
26.0,male,54004.0,1,RENT,10000.0,PERSONAL,15.46,0.19,664,No,1
35.0,male,23977.0,12,RENT,3500.0,MEDICAL,9.28,0.15,614,No,1
23.0,female,43250.0,2,RENT,5000.0,EDUCATION,12.98,0.12,567,No,1
23.0,male,142284.0,0,MORTGAGE,19554.0,EDUCATION,15.71,0.14,614,No,1
28.0,female,48425.0,3,MORTGAGE,2224.0,DEBTCONSOLIDATION,11.42,0.05,679,No,1
28.0,female,73579.0,2,RENT,3023.0,MEDICAL,11.08,0.04,548,No,1
32.0,male,46431.0,7,RENT,12000.0,PERSONAL,12.42,0.26,627,No,1
24.0,male,65750.0,2,RENT,10000.0,EDUCATION,10.06,0.15,633,No,1
30.0,male,29557.0,6,RENT,5000.0,MEDICAL,10.29,0.17,534,No,1
26.0,male,179907.0,2,MORTGAGE,8508.0,DEBTCONSOLIDATION,17.42,0.05,648,No,1
26.0,male,47845.0,4,RENT,8000.0,DEBTCONSOLIDATION,15.85,0.17,669,No,1
23.0,male,73152.0,0,RENT,22628.0,VENTURE,11.46,0.31,659,No,1
35.0,male,43180.0,12,RENT,7134.0,MEDICAL,15.48,0.17,667,No,1
26.0,male,40606.0,3,RENT,3647.0,MEDICAL,9.76,0.09,580,No,1
22.0,male,129192.0,0,RENT,24000.0,HOMEIMPROVEMENT,19.69,0.19,641,No,1
43.0,female,142435.0,18,MORTGAGE,8564.0,HOMEIMPROVEMENT,13.62,0.06,600,No,1
23.0,male,37177.0,0,RENT,4000.0,MEDICAL,15.35,0.11,612,No,1
27.0,female,35587.0,3,RENT,9235.0,EDUCATION,13.38,0.26,640,No,1
30.0,female,54313.0,10,RENT,4199.0,EDUCATION,14.8,0.08,602,No,1
29.0,male,39562.0,4,RENT,12000.0,MEDICAL,12.59,0.3,658,No,1
35.0,female,121109.0,11,MORTGAGE,11494.0,DEBTCONSOLIDATION,15.19,0.09,619,No,1
24.0,male,40927.0,0,RENT,2800.0,PERSONAL,16.0,0.07,591,No,1
30.0,male,83843.0,8,MORTGAGE,25000.0,HOMEIMPROVEMENT,15.64,0.3,622,No,1
29.0,male,35867.0,6,RENT,2423.0,MEDICAL,16.76,0.07,624,No,1
27.0,female,71342.0,4,RENT,21787.0,MEDICAL,15.05,0.31,613,No,1
24.0,female,83712.0,0,RENT,6000.0,DEBTCONSOLIDATION,15.85,0.07,544,No,1
26.0,female,39651.0,4,RENT,1580.0,HOMEIMPROVEMENT,13.55,0.04,639,No,1
27.0,female,75323.0,4,RENT,15000.0,MEDICAL,16.24,0.2,681,No,1
23.0,female,38218.0,0,RENT,10000.0,VENTURE,7.7,0.26,597,No,1
29.0,female,39466.0,6,RENT,6525.0,EDUCATION,16.07,0.17,672,No,1
24.0,female,42726.0,1,RENT,12000.0,DEBTCONSOLIDATION,7.17,0.28,683,No,1
24.0,male,17440.0,2,RENT,7724.0,HOMEIMPROVEMENT,16.89,0.44,635,No,1
29.0,male,72440.0,6,RENT,10000.0,MEDICAL,13.01,0.14,571,No,1
35.0,male,56285.0,16,RENT,12918.0,MEDICAL,17.23,0.23,689,No,1
22.0,male,42969.0,2,RENT,11326.0,MEDICAL,13.81,0.26,634,No,1
31.0,male,30135.0,9,RENT,4400.0,MEDICAL,15.62,0.15,650,No,1
27.0,female,89624.0,5,MORTGAGE,8000.0,DEBTCONSOLIDATION,8.89,0.09,657,No,1
24.0,male,59736.0,1,MORTGAGE,15000.0,MEDICAL,16.5,0.25,609,No,1
26.0,female,79070.0,2,RENT,20000.0,MEDICAL,11.23,0.25,623,No,1
29.0,female,38674.0,5,RENT,8000.0,HOMEIMPROVEMENT,11.01,0.21,598,No,1
29.0,male,23805.0,4,OWN,4500.0,PERSONAL,9.09,0.19,703,No,1
28.0,female,234419.0,2,MORTGAGE,17936.0,MEDICAL,13.77,0.08,621,No,1
33.0,male,71603.0,11,MORTGAGE,3800.0,MEDICAL,12.96,0.05,626,No,1
37.0,male,42726.0,12,RENT,11079.0,MEDICAL,7.04,0.26,614,No,1
24.0,male,36794.0,3,RENT,8000.0,HOMEIMPROVEMENT,10.57,0.22,537,No,1
31.0,male,22371.0,6,RENT,1041.0,DEBTCONSOLIDATION,13.74,0.05,667,No,1
29.0,male,62071.0,6,RENT,3705.0,PERSONAL,12.33,0.06,642,No,1
28.0,male,168813.0,5,MORTGAGE,10000.0,PERSONAL,13.95,0.06,653,No,1
25.0,female,70915.0,0,MORTGAGE,5160.0,MEDICAL,14.59,0.07,670,No,1
23.0,male,50123.0,0,RENT,3606.0,MEDICAL,16.51,0.07,663,No,1
24.0,female,38146.0,5,RENT,15060.0,MEDICAL,14.38,0.39,669,No,1
22.0,male,53536.0,0,RENT,16000.0,PERSONAL,16.35,0.3,685,No,1
23.0,female,85649.0,2,MORTGAGE,14713.0,MEDICAL,11.37,0.17,654,No,1
29.0,female,34638.0,7,RENT,8803.0,EDUCATION,10.01,0.25,658,No,1
23.0,male,39487.0,0,RENT,4882.0,VENTURE,14.25,0.12,664,No,1
29.0,female,77957.0,6,RENT,15076.0,DEBTCONSOLIDATION,15.22,0.19,703,No,1
35.0,male,41679.0,12,RENT,12000.0,PERSONAL,11.2,0.29,664,No,1
22.0,male,34742.0,2,RENT,8000.0,EDUCATION,14.18,0.23,648,No,1
23.0,female,64739.0,0,RENT,21240.0,PERSONAL,10.71,0.33,685,No,1
24.0,male,66680.0,0,RENT,20000.0,DEBTCONSOLIDATION,12.49,0.3,595,No,1
35.0,female,31098.0,12,RENT,6150.0,DEBTCONSOLIDATION,11.58,0.2,618,No,1
30.0,female,95628.0,5,RENT,4098.0,DEBTCONSOLIDATION,14.69,0.04,605,No,1
27.0,female,86939.0,3,MORTGAGE,25000.0,MEDICAL,19.32,0.29,601,No,1
30.0,female,49114.0,6,RENT,15000.0,DEBTCONSOLIDATION,9.57,0.31,677,No,1
22.0,male,53797.0,0,RENT,15000.0,EDUCATION,15.87,0.28,657,No,1
23.0,female,23013.0,0,RENT,5401.0,MEDICAL,15.28,0.23,663,No,1
30.0,male,724035.0,7,MORTGAGE,24623.0,PERSONAL,9.16,0.03,689,No,1
33.0,male,57222.0,12,RENT,4502.0,MEDICAL,14.65,0.08,730,No,1
27.0,female,66353.0,4,RENT,18000.0,EDUCATION,14.66,0.27,618,No,1
27.0,female,39163.0,7,RENT,3212.0,DEBTCONSOLIDATION,9.92,0.08,662,No,1
24.0,female,24907.0,1,RENT,7936.0,MEDICAL,13.03,0.32,646,No,1
23.0,male,40156.0,1,RENT,10000.0,VENTURE,11.17,0.25,665,No,1
28.0,female,65662.0,3,RENT,5000.0,DEBTCONSOLIDATION,13.1,0.08,626,No,1
23.0,female,59767.0,0,MORTGAGE,15000.0,MEDICAL,18.92,0.25,612,No,1
30.0,female,51359.0,4,RENT,10000.0,VENTURE,12.16,0.19,663,No,1
31.0,male,50413.0,6,RENT,14000.0,VENTURE,13.96,0.28,685,No,1
22.0,female,22543.0,0,RENT,3579.0,HOMEIMPROVEMENT,11.54,0.16,632,No,1
24.0,male,44415.0,0,RENT,2817.0,MEDICAL,10.08,0.06,579,No,1
26.0,female,38178.0,3,RENT,7075.0,DEBTCONSOLIDATION,11.02,0.19,634,No,1
25.0,female,12979.0,4,OWN,5365.0,HOMEIMPROVEMENT,11.52,0.41,478,No,1
23.0,male,66391.0,0,RENT,19000.0,DEBTCONSOLIDATION,11.14,0.29,636,No,1
27.0,male,41795.0,5,RENT,4000.0,MEDICAL,15.22,0.1,656,No,1
27.0,male,115194.0,4,RENT,31431.0,VENTURE,13.82,0.27,728,No,1
25.0,male,79614.0,2,RENT,24250.0,EDUCATION,15.64,0.3,545,No,1
28.0,female,71568.0,6,RENT,2835.0,PERSONAL,13.46,0.04,647,No,1
37.0,female,31143.0,15,RENT,2854.0,VENTURE,15.54,0.09,674,No,1
26.0,female,33182.0,3,RENT,5761.0,HOMEIMPROVEMENT,14.79,0.17,693,No,1
25.0,female,42909.0,4,RENT,4000.0,MEDICAL,15.7,0.09,703,No,1
33.0,female,37345.0,7,RENT,14000.0,MEDICAL,8.78,0.37,703,No,1
26.0,male,119037.0,4,MORTGAGE,35000.0,VENTURE,13.28,0.29,632,No,1
22.0,male,54062.0,0,RENT,4500.0,DEBTCONSOLIDATION,9.79,0.08,567,No,1
25.0,male,41812.0,3,MORTGAGE,12147.0,PERSONAL,9.37,0.29,676,No,1
34.0,female,56019.0,12,RENT,23487.0,EDUCATION,11.41,0.42,678,No,1
29.0,female,89723.0,9,RENT,31120.0,HOMEIMPROVEMENT,11.3,0.35,587,No,1
34.0,female,11053.0,13,RENT,1492.0,EDUCATION,12.58,0.13,637,No,1
27.0,male,60226.0,6,RENT,19908.0,HOMEIMPROVEMENT,11.78,0.33,691,No,1
23.0,female,24007.0,0,RENT,6000.0,MEDICAL,13.59,0.25,598,No,1
31.0,female,59596.0,7,RENT,24712.0,PERSONAL,14.08,0.41,600,No,1
23.0,female,54371.0,0,MORTGAGE,24511.0,DEBTCONSOLIDATION,15.8,0.45,501,No,1
30.0,male,87550.0,8,RENT,25000.0,MEDICAL,14.33,0.29,603,No,1
22.0,female,30818.0,1,RENT,10000.0,PERSONAL,10.66,0.32,637,No,1
22.0,female,37149.0,0,RENT,10000.0,PERSONAL,10.57,0.27,610,No,1
33.0,female,58745.0,9,RENT,14872.0,PERSONAL,11.53,0.25,691,No,1
24.0,female,33790.0,0,RENT,6937.0,MEDICAL,15.55,0.21,682,No,1
23.0,male,44108.0,3,RENT,3000.0,HOMEIMPROVEMENT,11.35,0.07,477,No,1
28.0,male,38781.0,5,RENT,10184.0,MEDICAL,9.24,0.26,613,No,1
28.0,female,34439.0,2,RENT,10410.0,MEDICAL,9.61,0.3,635,No,1
25.0,female,30145.0,3,RENT,1346.0,EDUCATION,12.5,0.04,577,No,1
25.0,male,28752.0,0,RENT,8000.0,EDUCATION,13.54,0.28,676,No,1
40.0,female,39244.0,18,RENT,2500.0,HOMEIMPROVEMENT,7.99,0.06,531,No,1
37.0,male,81784.0,13,RENT,23928.0,VENTURE,14.36,0.29,606,No,1
22.0,female,47648.0,0,RENT,10000.0,PERSONAL,14.22,0.21,613,No,1
39.0,male,63625.0,15,MORTGAGE,7000.0,DEBTCONSOLIDATION,14.32,0.11,715,No,1
23.0,female,130687.0,2,RENT,10000.0,DEBTCONSOLIDATION,11.01,0.08,675,No,1
27.0,female,54893.0,7,RENT,17587.0,DEBTCONSOLIDATION,12.24,0.32,556,No,1
23.0,male,48917.0,1,RENT,13249.0,PERSONAL,16.53,0.27,608,No,1
29.0,male,34391.0,8,RENT,8613.0,EDUCATION,17.85,0.25,660,No,1
25.0,male,43996.0,1,RENT,2498.0,MEDICAL,11.78,0.06,590,No,1
25.0,male,34602.0,0,RENT,12067.0,DEBTCONSOLIDATION,13.46,0.35,644,No,1
26.0,male,44275.0,4,RENT,3000.0,PERSONAL,14.5,0.07,678,No,1
31.0,male,17749.0,10,RENT,3463.0,EDUCATION,12.27,0.2,633,No,1
27.0,female,40601.0,3,RENT,5558.0,EDUCATION,11.41,0.14,656,No,1
24.0,male,44154.0,0,RENT,6727.0,DEBTCONSOLIDATION,11.45,0.15,719,No,1
28.0,female,15229.0,5,OWN,2913.0,EDUCATION,11.96,0.19,631,No,1
30.0,male,69521.0,4,MORTGAGE,9148.0,MEDICAL,15.12,0.13,551,No,1
22.0,male,106465.0,2,MORTGAGE,25000.0,DEBTCONSOLIDATION,15.35,0.23,569,No,1
23.0,male,90662.0,3,MORTGAGE,7661.0,DEBTCONSOLIDATION,11.35,0.08,657,No,1
25.0,female,23386.0,3,RENT,12589.0,VENTURE,7.96,0.54,494,No,1
26.0,female,37002.0,3,RENT,9000.0,HOMEIMPROVEMENT,17.1,0.24,597,No,1
33.0,male,70699.0,11,RENT,15000.0,MEDICAL,13.88,0.21,649,No,1
23.0,male,48938.0,2,RENT,12800.0,VENTURE,11.23,0.26,494,No,1
22.0,male,37084.0,1,RENT,10000.0,PERSONAL,10.31,0.27,609,No,1
26.0,male,41845.0,3,RENT,6957.0,DEBTCONSOLIDATION,15.18,0.17,637,No,1
27.0,male,47674.0,1,RENT,5605.0,HOMEIMPROVEMENT,16.45,0.12,615,No,1
31.0,female,39906.0,6,RENT,4500.0,HOMEIMPROVEMENT,11.06,0.11,515,No,1
25.0,male,80516.0,0,RENT,7152.0,MEDICAL,15.29,0.09,667,No,1
26.0,male,26283.0,2,RENT,3675.0,DEBTCONSOLIDATION,15.82,0.14,595,No,1
27.0,male,47763.0,4,RENT,7000.0,PERSONAL,13.46,0.15,610,No,1
24.0,male,50080.0,5,RENT,15337.0,DEBTCONSOLIDATION,12.81,0.31,545,No,1
27.0,female,46965.0,4,MORTGAGE,2502.0,PERSONAL,12.25,0.05,687,No,1
30.0,female,21035.0,7,RENT,2580.0,MEDICAL,14.78,0.12,653,No,1
23.0,male,43905.0,1,RENT,13000.0,DEBTCONSOLIDATION,11.84,0.3,620,No,1
29.0,female,14264.0,8,RENT,2495.0,PERSONAL,9.99,0.17,656,No,1
